id,user_id,event_name,page_id,created_at
5351443,68,History,12,2025-01-29 21:38:38.706035
26839178,196,Sit,7,2025-01-30 09:06:27.377067
24512284,137,South,12,2025-01-30 03:50:08.408094
11874496,25,Student,18,2025-01-30 16:28:12.167739
20201443,89,Charge,3,2025-01-30 07:27:46.982732
26970069,115,Rate,20,2025-01-30 11:54:17.490651
22017596,73,Leg,3,2025-01-30 14:54:42.990792
27611116,115,Rate,2,2025-01-30 02:31:11.768485
7516320,149,Social,20,2025-01-30 15:31:40.887158
24096532,35,Next,4,2025-01-30 09:40:59.572217
20277323,132,Fund,17,2025-01-30 12:45:49.389324
21381325,81,House,12,2025-01-29 21:53:36.727617
11689424,21,Quite,3,2025-01-30 14:51:08.874415
3010434,40,Fund,18,2025-01-30 03:26:17.040820
28646444,169,Charge,16,2025-01-30 08:09:35.523814
16612661,30,Approach,7,2025-01-30 13:49:31.480121
9602771,146,Approach,4,2025-01-30 04:35:54.380034
28383805,146,Charge,18,2025-01-30 07:54:22.739504
18126250,41,History,19,2025-01-30 07:18:14.576335
28513106,99,Civil,10,2025-01-30 03:36:45.633232
26645654,183,Record,2,2025-01-30 16:31:52.952748
8989712,103,Student,5,2025-01-29 20:20:03.050377
5399327,133,House,6,2025-01-30 00:43:01.372895
23829718,102,Body,18,2025-01-29 22:32:06.985840
5516857,52,Sit,10,2025-01-30 15:08:49.549122
11075887,94,Approach,18,2025-01-30 11:05:02.651773
7197457,15,Organization,18,2025-01-29 20:11:35.806596
1142521,121,Sit,14,2025-01-30 11:42:56.400741
29353533,38,Charge,6,2025-01-30 13:25:37.759945
13480113,77,Leg,7,2025-01-29 21:11:37.984267
201015,167,Out,7,2025-01-30 10:48:44.598229
6595756,108,Rate,13,2025-01-30 15:28:29.557825
22539801,44,Body,5,2025-01-29 20:30:15.147143
38994982,34,Body,2,2025-01-30 13:47:05.169054
6921727,136,Record,11,2025-01-30 04:03:28.426276
23241705,71,House,2,2025-01-30 03:37:37.688035
22098828,10,Statement,7,2025-01-30 07:43:54.168463
12204298,147,Quite,4,2025-01-29 21:00:53.559033
6695893,129,Sit,13,2025-01-29 18:51:03.123983
19720974,53,Record,7,2025-01-29 21:35:07.063566
22426766,45,Student,2,2025-01-30 17:02:36.282591
38073997,131,Civil,6,2025-01-29 18:50:12.940389
1124561,64,Rate,8,2025-01-30 00:54:41.815417
24812625,86,Approach,8,2025-01-30 03:21:46.948796
5668353,132,Leg,3,2025-01-29 19:57:27.365805
12883830,33,Civil,16,2025-01-30 09:35:53.662200
25473913,179,He,4,2025-01-30 05:12:22.491860
37447768,82,Rate,5,2025-01-30 15:29:58.592496
28345889,179,Approach,19,2025-01-29 22:23:58.508014
25482263,23,House,15,2025-01-30 10:08:19.645575
32060412,84,Student,5,2025-01-30 07:59:41.565393
22146750,45,Leg,4,2025-01-30 07:35:00.660005
29110107,149,Rate,20,2025-01-30 15:32:01.564769
33320652,171,Approach,11,2025-01-30 12:39:29.913080
20703830,145,Next,11,2025-01-30 05:51:05.189222
9512014,62,Charge,11,2025-01-30 05:13:52.236226
9187332,199,Student,12,2025-01-30 18:00:21.668855
29787378,188,Organization,7,2025-01-29 22:15:52.983836
37554937,132,Fund,14,2025-01-30 13:30:30.041939
21650747,171,Social,12,2025-01-30 17:59:52.244913
26392245,80,He,13,2025-01-30 07:40:13.262316
29807103,192,He,2,2025-01-30 17:03:35.804194
39197517,96,Charge,18,2025-01-30 01:13:05.520639
17725117,133,Leg,7,2025-01-30 11:56:29.557708
23305601,118,Student,8,2025-01-29 23:47:48.010968
25668041,66,Organization,17,2025-01-30 05:59:32.922477
80548,85,Approach,5,2025-01-30 10:58:09.249419
34467276,29,Fund,6,2025-01-30 04:58:52.661695
23530863,87,Organization,20,2025-01-30 12:45:58.048721
12591727,168,He,13,2025-01-29 23:11:30.088179
1478234,90,Fund,9,2025-01-30 14:05:11.150984
35877012,100,Quite,10,2025-01-30 15:19:56.838855
11504818,125,History,7,2025-01-30 13:39:41.373714
37642768,196,Next,7,2025-01-30 09:34:20.401024
20353118,12,Leg,13,2025-01-30 10:06:41.549045
14351459,102,Fund,18,2025-01-29 22:37:06.822750
30507260,45,History,20,2025-01-30 04:20:09.388623
14557741,17,Approach,1,2025-01-29 22:47:54.262589
37429649,24,Approach,13,2025-01-30 03:43:20.038628
12940499,72,Civil,4,2025-01-29 18:34:38.016886
9697556,194,Next,14,2025-01-30 03:36:25.612043
39035397,25,South,16,2025-01-29 21:24:35.153056
10185169,153,He,18,2025-01-29 23:45:31.517728
22529263,179,Civil,1,2025-01-30 09:17:22.476925
38861756,187,South,8,2025-01-30 06:01:17.088993
18405391,114,Student,1,2025-01-29 22:31:28.232724
6193779,70,History,19,2025-01-30 10:48:55.545070
35478994,168,History,6,2025-01-30 09:45:38.279046
26670923,120,Student,15,2025-01-30 03:43:56.896983
15342942,72,House,16,2025-01-29 21:49:59.585515
36129311,20,Charge,14,2025-01-30 14:24:24.813998
20982976,128,Rate,1,2025-01-30 06:02:57.881285
33826290,69,House,9,2025-01-30 03:09:16.718681
12473836,19,History,20,2025-01-29 18:55:48.136131
25178497,34,He,3,2025-01-30 14:33:02.724327
37894055,3,He,14,2025-01-30 18:01:34.368201
9487580,59,South,17,2025-01-30 12:19:13.658107
13471200,110,South,11,2025-01-30 07:52:33.336610
7643703,133,Record,11,2025-01-30 07:38:27.899022
38092682,151,Student,20,2025-01-30 16:48:08.262770
6689625,158,Approach,16,2025-01-30 12:58:37.050252
38053347,31,Charge,19,2025-01-30 12:04:17.072757
195487,20,Organization,6,2025-01-30 17:53:34.962730
16509522,9,Leg,7,2025-01-30 10:00:34.605785
30356737,103,History,6,2025-01-30 16:00:08.542092
24007013,4,Leg,18,2025-01-30 13:28:25.782457
6640693,47,Social,9,2025-01-30 03:46:18.076896
3642927,171,South,19,2025-01-30 00:01:51.863604
30750685,139,Charge,3,2025-01-29 22:29:17.832200
34923269,59,Approach,18,2025-01-30 17:41:00.083898
11277322,85,Social,18,2025-01-29 22:42:57.673601
34157006,110,Rate,8,2025-01-30 15:59:32.073977
39348839,61,Sit,13,2025-01-30 13:03:15.774765
35012680,52,Charge,10,2025-01-30 18:19:09.697582
26649530,102,Fund,18,2025-01-30 14:13:23.154573
30144029,51,Record,20,2025-01-30 09:40:28.474579
19901087,172,Out,5,2025-01-30 07:15:34.057860
7288242,104,Statement,17,2025-01-30 04:59:52.268066
17996358,67,Approach,9,2025-01-30 16:29:28.981961
22034286,99,Record,10,2025-01-30 03:10:33.321264
18518707,39,Rate,1,2025-01-30 01:30:01.605011
36863743,150,Student,14,2025-01-30 02:49:44.629325
22468960,1,Organization,9,2025-01-29 21:45:02.028571
20031588,192,Rate,13,2025-01-29 21:10:49.755351
30271503,102,Organization,7,2025-01-30 06:23:18.591648
11325466,51,Sit,11,2025-01-30 06:50:35.152517
11641740,39,Rate,7,2025-01-30 13:49:28.403245
529747,190,Next,7,2025-01-30 07:42:57.897421
33529928,110,Student,8,2025-01-30 02:35:30.733787
10036306,23,Leg,8,2025-01-30 09:37:48.407688
5944601,161,House,10,2025-01-29 19:16:44.130270
822154,22,Charge,5,2025-01-29 22:45:41.578622
2609643,151,Body,6,2025-01-30 00:44:27.051857
23082409,166,Approach,18,2025-01-29 23:32:27.671523
7626911,145,Sit,2,2025-01-29 21:30:29.760159
39218808,31,He,19,2025-01-30 12:12:33.124625
13661730,199,Out,19,2025-01-30 18:20:06.971497
3516254,184,He,9,2025-01-29 21:54:59.071654
13515139,142,House,17,2025-01-29 22:01:37.751403
31349491,171,Organization,12,2025-01-29 23:39:10.151930
10803897,20,House,14,2025-01-29 18:56:13.439285
37815791,54,Body,1,2025-01-30 04:54:04.352728
10155451,153,Civil,18,2025-01-29 23:53:18.026534
3846929,178,Statement,8,2025-01-30 05:41:32.781854
29125178,4,Organization,18,2025-01-30 11:32:17.096328
21338966,45,House,4,2025-01-30 07:48:38.925452
34620169,114,He,14,2025-01-30 10:05:24.045271
38301082,183,Leg,16,2025-01-29 18:42:44.064878
6573648,3,Record,20,2025-01-29 23:33:09.220116
19459460,79,Fund,7,2025-01-30 13:31:07.326988
30986375,16,Record,18,2025-01-30 07:19:04.622550
29773098,87,Quite,11,2025-01-30 18:49:28.106387
23071217,4,Quite,1,2025-01-29 21:10:12.785452
33318846,171,South,12,2025-01-30 17:59:37.677884
39266598,128,Approach,12,2025-01-30 08:30:49.940326
13546244,143,Social,19,2025-01-29 23:27:23.208347
31619158,131,Out,10,2025-01-30 17:43:42.025371
31217110,183,He,12,2025-01-30 04:48:40.974865
30574130,8,Sit,5,2025-01-30 05:31:18.050752
4418380,97,Leg,7,2025-01-29 20:40:31.684133
39987254,32,Out,5,2025-01-30 17:33:25.042158
27382201,143,Charge,19,2025-01-29 20:50:01.661370
35562346,74,Quite,9,2025-01-30 17:50:34.672976
12232112,25,Statement,4,2025-01-30 06:26:25.341118
26638033,139,Leg,10,2025-01-29 23:53:37.499904
28370134,67,Quite,9,2025-01-30 16:29:25.962668
18896548,73,Next,12,2025-01-30 06:57:29.841741
33555573,71,Fund,1,2025-01-29 19:37:18.806266
5356048,23,Sit,15,2025-01-30 10:01:18.732262
22298325,19,Fund,4,2025-01-29 20:07:05.345275
30057662,79,House,8,2025-01-30 17:08:36.147102
17060742,187,History,8,2025-01-30 05:59:12.545453
37489346,71,Student,9,2025-01-30 12:11:06.479470
11867307,128,Organization,9,2025-01-29 20:52:55.856038
4093925,179,Out,7,2025-01-30 13:50:33.113764
1723268,114,Next,6,2025-01-30 09:41:35.944429
12686220,37,History,11,2025-01-30 05:44:54.638669
1928130,182,Leg,18,2025-01-30 16:37:01.284200
23805522,13,Leg,2,2025-01-29 20:55:25.175720
30921039,45,Social,3,2025-01-30 14:24:09.014327
25636505,118,Fund,12,2025-01-29 23:53:10.575910
13729689,42,Body,18,2025-01-29 21:28:24.814122
25934074,8,Student,1,2025-01-30 01:02:54.874549
36911830,71,Quite,14,2025-01-30 01:49:50.896600
25610284,170,Fund,17,2025-01-30 15:29:38.522008
34946911,62,Leg,16,2025-01-30 00:45:39.695707
7900757,165,Statement,15,2025-01-30 13:56:27.898408
38214580,26,Organization,1,2025-01-30 02:40:00.165567
23305501,66,He,4,2025-01-30 13:38:47.531516
7474593,69,He,3,2025-01-30 18:29:51.618309
38324465,178,Organization,6,2025-01-30 17:56:31.949401
36038395,71,He,18,2025-01-30 08:29:53.126374
38390102,70,Charge,19,2025-01-30 11:08:49.875233
15383076,149,Body,17,2025-01-30 13:35:27.474367
21217847,8,Rate,5,2025-01-30 05:35:50.587076
9205981,23,He,19,2025-01-30 10:43:49.742546
34728,180,Record,13,2025-01-30 07:52:10.438636
8493119,144,Fund,7,2025-01-30 17:24:53.308474
21707395,30,Charge,20,2025-01-29 21:21:10.043446
26787506,186,Next,9,2025-01-30 12:51:46.437997
35064212,31,Social,20,2025-01-29 22:24:37.712317
29482540,193,Out,3,2025-01-30 12:34:40.892135
39103659,132,Charge,11,2025-01-30 09:07:57.484725
21624550,14,Statement,11,2025-01-30 11:38:59.338315
14299056,196,Leg,12,2025-01-30 01:37:53.379776
14731196,53,Next,8,2025-01-30 18:13:22.356605
10286364,83,Organization,7,2025-01-30 09:49:26.090384
13864491,98,Sit,10,2025-01-29 20:01:25.038088
34298125,149,Charge,17,2025-01-30 12:51:57.244105
9427544,4,Leg,18,2025-01-30 13:31:19.195178
15499547,114,Leg,14,2025-01-30 10:10:51.621526
33781844,128,Sit,12,2025-01-30 08:32:31.403270
26062386,84,Approach,8,2025-01-30 14:10:32.326379
1305049,169,Organization,9,2025-01-30 01:48:25.884105
37088473,78,Sit,3,2025-01-30 01:43:44.216783
13402621,172,Civil,5,2025-01-29 22:25:29.800741
2483163,34,Next,10,2025-01-29 19:48:39.840965
32773317,159,He,19,2025-01-30 02:59:19.283378
25972380,70,Organization,12,2025-01-29 20:30:13.753759
2779518,159,Statement,14,2025-01-29 22:40:42.025107
10909242,63,Student,20,2025-01-30 10:08:21.659892
8852227,79,He,16,2025-01-30 07:30:56.912881
9798129,1,Student,9,2025-01-29 21:43:59.086470
33338294,79,Sit,16,2025-01-30 01:58:50.408958
15649012,172,Charge,8,2025-01-30 16:38:45.684223
1020187,160,Fund,4,2025-01-30 15:08:29.152046
11100911,104,Charge,7,2025-01-30 00:09:33.114822
38088801,113,History,9,2025-01-30 17:44:48.784021
32401245,17,Student,9,2025-01-30 14:35:15.763176
14852131,92,Organization,5,2025-01-29 20:11:57.809208
37501183,70,Fund,12,2025-01-29 20:21:45.205930
10414079,57,Social,13,2025-01-30 00:15:04.393287
25630996,52,Statement,1,2025-01-29 23:34:54.035419
18939744,61,Leg,13,2025-01-30 13:22:34.847672
2739493,68,Civil,6,2025-01-30 06:37:13.480916
7376831,99,Organization,18,2025-01-30 12:46:27.457111
35829075,168,Charge,2,2025-01-29 21:19:30.980026
24685318,14,History,20,2025-01-30 07:54:33.306588
19902735,88,Civil,14,2025-01-30 01:09:44.571865
3130238,200,Organization,15,2025-01-29 18:48:13.885107
33388378,161,History,5,2025-01-30 00:00:53.889552
2642380,81,Body,13,2025-01-30 14:07:57.166653
33555308,32,Charge,5,2025-01-30 17:46:25.915581
12289137,53,Body,7,2025-01-29 21:34:39.285013
25080616,85,Record,18,2025-01-30 10:56:10.434836
13272514,2,Charge,12,2025-01-30 13:28:58.385362
30962401,9,Organization,7,2025-01-30 15:37:40.445004
22420419,21,South,5,2025-01-30 17:56:23.518982
22175329,74,Statement,8,2025-01-30 06:04:32.218484
30798793,40,Out,3,2025-01-30 07:06:42.137431
34780378,100,House,3,2025-01-30 03:39:46.792708
38528485,19,Rate,4,2025-01-29 20:03:37.605400
31954623,45,History,5,2025-01-30 17:11:47.762180
10790733,76,House,6,2025-01-30 08:42:02.163866
20525908,21,Body,12,2025-01-29 20:42:42.087394
29382230,147,Student,7,2025-01-30 02:07:16.877552
30093453,78,Sit,13,2025-01-30 15:57:38.196008
12011502,126,Next,2,2025-01-30 11:34:59.369250
39384832,17,History,4,2025-01-30 01:07:49.136910
24617504,110,He,11,2025-01-29 22:04:09.390043
4119185,116,Statement,17,2025-01-29 21:50:17.296591
4939526,38,Rate,17,2025-01-29 21:33:02.084086
29606386,72,Fund,2,2025-01-30 14:35:29.730114
39355149,89,Statement,20,2025-01-30 05:20:03.103951
20084909,190,Fund,17,2025-01-30 17:24:03.314148
35578915,115,House,7,2025-01-29 23:09:39.894906
32539416,76,Charge,20,2025-01-30 14:39:42.239311
9512913,143,Student,14,2025-01-30 07:21:20.377928
15205351,14,Leg,7,2025-01-30 14:21:32.629553
25989929,98,Student,13,2025-01-30 14:31:38.903820
30567989,143,Next,13,2025-01-30 16:29:34.052007
31014147,87,Out,15,2025-01-30 12:31:48.444574
4982093,110,Approach,11,2025-01-30 04:05:26.998987
5996168,170,Organization,13,2025-01-30 17:48:47.178806
29250549,8,Body,1,2025-01-29 19:59:13.057093
1205913,146,Rate,4,2025-01-30 15:12:12.488977
35073710,54,Fund,20,2025-01-29 22:25:30.442424
28305739,193,Statement,14,2025-01-30 16:46:46.631495
34502683,74,Quite,9,2025-01-30 14:23:53.049866
19773835,100,House,6,2025-01-29 23:34:44.353918
25146512,179,Student,10,2025-01-29 23:24:40.203207
38961449,65,Statement,8,2025-01-30 15:13:26.694411
11130538,183,Record,2,2025-01-30 16:07:24.300588
19075588,26,Social,1,2025-01-30 02:50:19.340996
11853482,97,History,11,2025-01-30 03:14:28.415656
13294712,45,Organization,10,2025-01-30 01:19:23.323390
24995742,93,Leg,6,2025-01-29 19:51:14.344364
34800696,162,History,6,2025-01-30 06:51:10.788489
20366578,83,House,20,2025-01-30 06:19:56.015712
10728741,173,Body,6,2025-01-30 04:45:47.035810
27194764,152,Sit,16,2025-01-30 06:12:02.603162
20681694,100,Fund,14,2025-01-29 21:38:25.611309
20983250,173,Leg,6,2025-01-30 04:50:22.666301
1278903,171,House,14,2025-01-30 16:28:27.384352
31080928,37,Statement,9,2025-01-30 13:57:05.008444
3104680,190,Fund,17,2025-01-30 02:34:06.185990
19518085,146,Approach,12,2025-01-30 03:54:46.888036
25033580,35,Sit,10,2025-01-29 19:43:41.593236
26212964,71,Approach,14,2025-01-30 10:58:55.709590
35929807,69,Organization,3,2025-01-30 18:46:31.994884
24571230,162,He,4,2025-01-30 14:54:58.676116
34940332,171,Social,14,2025-01-30 16:31:53.308977
27373348,168,Social,13,2025-01-29 22:59:47.668711
10328243,30,Out,8,2025-01-30 03:04:43.864655
21220445,177,Social,11,2025-01-30 10:33:14.970322
36023030,10,Civil,18,2025-01-30 01:55:05.156382
31277181,179,Organization,19,2025-01-29 22:27:54.527393
15559747,109,South,18,2025-01-29 20:56:39.055296
22750102,144,Organization,19,2025-01-30 06:13:46.817255
10491394,145,Statement,2,2025-01-29 21:33:43.767994
28660926,49,Fund,4,2025-01-29 19:11:40.472181
8331267,166,Statement,12,2025-01-29 19:45:08.660316
19936875,129,South,20,2025-01-30 00:59:46.605218
38722489,42,Approach,18,2025-01-29 21:33:19.161999
38751089,164,Sit,12,2025-01-30 16:19:34.753196
13954641,176,South,20,2025-01-30 05:21:18.522320
12475345,172,Organization,5,2025-01-29 22:18:09.898734
11630014,118,Civil,14,2025-01-29 22:47:58.466866
15080362,48,Leg,10,2025-01-30 12:17:05.096520
9115973,165,Fund,1,2025-01-29 23:42:04.676769
19101213,138,Leg,20,2025-01-29 19:49:44.927835
28889983,39,Fund,7,2025-01-30 13:42:45.151663
18130452,199,Next,19,2025-01-30 18:29:05.603823
29278887,79,South,14,2025-01-30 02:23:04.143915
36624220,19,Next,18,2025-01-30 04:18:40.148436
975864,121,Sit,16,2025-01-29 20:10:34.233941
24277563,37,Next,11,2025-01-30 05:28:45.600259
12762171,126,Statement,6,2025-01-30 07:05:09.012567
20488540,90,Statement,9,2025-01-30 10:18:57.158278
2777616,185,Next,1,2025-01-30 02:13:37.300139
23242666,161,House,7,2025-01-30 01:59:40.922665
32197406,131,Sit,19,2025-01-30 01:28:19.932128
18777610,10,House,8,2025-01-30 05:24:07.224863
38173712,159,Organization,6,2025-01-29 19:57:24.916247
30325997,89,South,19,2025-01-30 04:27:07.490313
28760829,86,Charge,8,2025-01-30 07:12:32.467598
27749826,12,Quite,15,2025-01-30 10:07:17.890317
25844548,87,He,2,2025-01-29 19:53:10.761005
3574673,171,Statement,12,2025-01-29 23:33:26.495832
14737513,190,Record,17,2025-01-30 02:26:34.186118
16196998,57,Quite,5,2025-01-30 16:14:11.402730
37186048,101,Approach,5,2025-01-30 11:36:32.744312
20637636,30,Body,6,2025-01-30 03:19:32.269084
33946896,34,Rate,7,2025-01-30 05:00:36.636344
3570798,46,Civil,18,2025-01-30 13:41:44.755325
20376413,193,Fund,14,2025-01-30 17:05:05.676658
34279798,3,Statement,7,2025-01-29 23:20:26.740434
30887453,142,Student,6,2025-01-30 09:06:32.453148
8333413,136,House,11,2025-01-30 04:12:26.941614
32138475,177,House,4,2025-01-30 01:48:25.894359
21486922,159,House,4,2025-01-30 01:09:26.852597
39399383,198,Leg,3,2025-01-30 04:41:04.147202
19763379,21,Organization,12,2025-01-29 21:04:08.434980
18253229,24,History,10,2025-01-29 23:06:56.748022
36611650,154,Approach,11,2025-01-30 00:09:44.614931
17090938,110,Student,9,2025-01-30 03:48:10.094037
19822333,179,Quite,3,2025-01-30 06:43:58.427137
1031453,93,Organization,6,2025-01-30 12:45:22.054098
17281947,3,Next,7,2025-01-29 23:32:53.787076
30278465,101,Record,8,2025-01-30 12:43:11.147985
20638626,177,Next,7,2025-01-30 16:12:54.064919
24810951,98,South,13,2025-01-30 13:08:34.674883
5398453,10,Out,1,2025-01-29 23:46:11.175477
30052529,119,Next,3,2025-01-30 16:57:19.846165
19303966,51,Leg,9,2025-01-30 17:05:30.342993
35330218,79,Charge,7,2025-01-30 13:36:28.698208
373251,137,Next,2,2025-01-30 14:11:56.543731
38531415,182,Out,19,2025-01-30 14:32:28.046221
3436996,129,Next,5,2025-01-30 03:33:11.512909
33705654,23,Body,19,2025-01-30 10:30:59.318418
13118804,186,Rate,13,2025-01-30 05:20:22.383062
32833355,40,Record,3,2025-01-30 07:02:54.005287
15641994,181,Sit,7,2025-01-30 12:19:28.346471
16080472,182,Sit,10,2025-01-30 15:43:39.831716
30271994,164,Organization,17,2025-01-29 19:35:33.612915
25576746,127,Out,10,2025-01-30 09:06:57.080823
10560031,61,Quite,6,2025-01-29 23:37:32.730663
963588,28,Approach,13,2025-01-30 01:04:04.144949
22858824,155,Rate,4,2025-01-29 23:47:32.432827
21912070,114,Civil,16,2025-01-30 13:23:01.558269
24501015,131,Social,10,2025-01-30 12:57:07.137170
33173339,76,He,20,2025-01-29 19:43:02.816548
31162075,155,Social,20,2025-01-30 01:38:15.797054
