id,user_id,active,page_name,last_activity_at,created_at,updated_at
980913,171,True,Any,2025-01-30 05:37:59.305424,2025-01-30 05:06:59.305424,2025-01-30 05:46:59.305424
688510,69,False,She,2025-01-30 14:46:46.051206,2025-01-30 14:05:46.051206,2025-01-30 14:58:46.051206
795742,41,False,Force,2025-01-30 11:29:05.953413,2025-01-30 10:43:05.953413,2025-01-30 11:35:05.953413
387402,52,False,Police,2025-01-30 00:15:11.074142,2025-01-29 23:43:11.074142,2025-01-30 00:17:11.074142
882295,27,False,Force,2025-01-30 12:03:20.502393,2025-01-30 12:02:20.502393,2025-01-30 12:22:20.502393
646560,187,False,Happen,2025-01-30 09:13:36.713737,2025-01-30 09:11:36.713737,2025-01-30 09:27:36.713737
114323,56,False,Free,2025-01-30 04:12:49.256850,2025-01-30 03:38:49.256850,2025-01-30 04:17:49.256850
286293,81,False,Simple,2025-01-30 05:16:13.237454,2025-01-30 04:33:13.237454,2025-01-30 05:17:13.237454
194433,32,False,Training,2025-01-30 01:08:36.278188,2025-01-30 00:23:36.278188,2025-01-30 01:31:36.278188
639475,130,False,Color,2025-01-30 06:07:32.384777,2025-01-30 05:31:32.384777,2025-01-30 06:18:32.384777
774001,16,False,She,2025-01-29 22:59:44.420030,2025-01-29 22:07:44.420030,2025-01-29 23:27:44.420030
384496,106,False,Simple,2025-01-29 19:23:04.742351,2025-01-29 18:58:04.742351,2025-01-29 19:29:04.742351
415011,128,True,Any,2025-01-30 10:24:22.995986,2025-01-30 10:11:22.995986,2025-01-30 10:28:22.995986
365958,111,False,Force,2025-01-29 21:32:48.480218,2025-01-29 21:17:48.480218,2025-01-29 21:58:48.480218
280518,147,False,Almost,2025-01-30 10:31:57.464514,2025-01-30 09:35:57.464514,2025-01-30 10:50:57.464514
53981,1,False,Floor,2025-01-30 12:11:04.573672,2025-01-30 11:19:04.573672,2025-01-30 12:27:04.573672
352697,2,False,Manage,2025-01-30 15:52:44.586229,2025-01-30 15:24:44.586229,2025-01-30 16:04:44.586229
610375,169,True,She,2025-01-30 12:34:38.586006,2025-01-30 12:18:38.586006,2025-01-30 12:45:38.586006
505888,31,True,Happen,2025-01-30 04:38:46.693730,2025-01-30 03:55:46.693730,2025-01-30 05:04:46.693730
179390,187,False,Recognize,2025-01-30 14:23:08.430654,2025-01-30 14:08:08.430654,2025-01-30 14:26:08.430654
171316,69,False,Allow,2025-01-30 18:19:49.875571,2025-01-30 18:03:49.875571,2025-01-30 18:38:49.875571
442910,31,False,Allow,2025-01-29 23:00:16.414591,2025-01-29 22:42:16.414591,2025-01-29 23:02:16.414591
913632,93,False,Simple,2025-01-30 14:43:08.074198,2025-01-30 13:56:08.074198,2025-01-30 14:45:08.074198
632621,131,True,Happen,2025-01-29 22:58:38.244792,2025-01-29 22:33:38.244792,2025-01-29 23:17:38.244792
313952,114,True,Simple,2025-01-30 02:45:39.006513,2025-01-30 01:51:39.006513,2025-01-30 02:52:39.006513
472232,167,False,Simple,2025-01-30 17:48:09.889859,2025-01-30 17:28:09.889859,2025-01-30 18:09:09.889859
85669,82,False,Color,2025-01-30 01:53:22.054377,2025-01-30 01:08:22.054377,2025-01-30 02:17:22.054377
658803,65,False,Why,2025-01-30 01:12:46.368350,2025-01-30 00:16:46.368350,2025-01-30 01:26:46.368350
165820,14,False,Brother,2025-01-30 15:52:41.733404,2025-01-30 14:58:41.733404,2025-01-30 15:55:41.733404
701418,114,True,Almost,2025-01-29 21:32:00.206876,2025-01-29 20:56:00.206876,2025-01-29 21:41:00.206876
225652,42,False,Almost,2025-01-30 06:40:38.791672,2025-01-30 05:40:38.791672,2025-01-30 06:50:38.791672
539938,1,True,She,2025-01-29 23:38:43.404986,2025-01-29 22:54:43.404986,2025-01-29 23:45:43.404986
143905,79,False,Almost,2025-01-30 15:44:56.505012,2025-01-30 15:03:56.505012,2025-01-30 16:14:56.505012
489374,108,True,Free,2025-01-29 20:18:48.705471,2025-01-29 19:34:48.705471,2025-01-29 20:48:48.705471
740034,126,True,Brother,2025-01-30 16:05:52.025235,2025-01-30 15:36:52.025235,2025-01-30 16:21:52.025235
812248,164,False,Mrs,2025-01-30 10:27:23.268327,2025-01-30 10:20:23.268327,2025-01-30 10:52:23.268327
971958,13,True,Other,2025-01-30 06:08:20.997974,2025-01-30 05:12:20.997974,2025-01-30 06:33:20.997974
124670,35,False,Happen,2025-01-29 21:45:57.894473,2025-01-29 21:29:57.894473,2025-01-29 21:57:57.894473
705019,40,False,Allow,2025-01-29 21:59:27.253835,2025-01-29 21:46:27.253835,2025-01-29 22:23:27.253835
826126,107,False,Create,2025-01-30 17:41:54.787865,2025-01-30 17:15:54.787865,2025-01-30 17:42:54.787865
617283,70,False,Allow,2025-01-30 07:56:57.632784,2025-01-30 07:37:57.632784,2025-01-30 08:12:57.632784
488901,44,True,Force,2025-01-30 10:05:46.605858,2025-01-30 09:50:46.605858,2025-01-30 10:06:46.605858
915519,3,False,Why,2025-01-30 18:13:48.560139,2025-01-30 17:47:48.560139,2025-01-30 18:25:48.560139
389410,47,False,Other,2025-01-29 20:16:56.477724,2025-01-29 20:13:56.477724,2025-01-29 20:40:56.477724
505819,103,False,Mrs,2025-01-30 08:41:21.484598,2025-01-30 08:00:21.484598,2025-01-30 08:42:21.484598
327119,118,False,Happen,2025-01-30 13:21:43.815553,2025-01-30 12:28:43.815553,2025-01-30 13:27:43.815553
590660,150,False,Allow,2025-01-30 15:30:11.507650,2025-01-30 15:10:11.507650,2025-01-30 15:59:11.507650
14184,114,False,Color,2025-01-30 02:30:16.597874,2025-01-30 02:02:16.597874,2025-01-30 02:58:16.597874
697879,129,False,Why,2025-01-30 00:52:05.844073,2025-01-30 00:21:05.844073,2025-01-30 01:01:05.844073
194333,198,False,Force,2025-01-30 01:05:58.386396,2025-01-30 00:55:58.386396,2025-01-30 01:21:58.386396
150197,101,False,Allow,2025-01-30 01:08:15.965212,2025-01-30 00:14:15.965212,2025-01-30 01:31:15.965212
425515,24,False,Manage,2025-01-30 08:31:57.423272,2025-01-30 08:18:57.423272,2025-01-30 08:47:57.423272
236103,150,False,Force,2025-01-30 06:01:13.074006,2025-01-30 05:01:13.074006,2025-01-30 06:27:13.074006
327532,10,False,Happen,2025-01-30 15:15:31.684732,2025-01-30 14:17:31.684732,2025-01-30 15:18:31.684732
77116,141,False,Manage,2025-01-30 02:06:50.902747,2025-01-30 01:47:50.902747,2025-01-30 02:34:50.902747
150362,182,True,Manage,2025-01-30 11:29:21.418782,2025-01-30 10:56:21.418782,2025-01-30 11:41:21.418782
539749,15,True,Create,2025-01-30 01:25:55.804963,2025-01-30 01:23:55.804963,2025-01-30 01:51:55.804963
479266,89,False,Story,2025-01-30 13:46:28.876006,2025-01-30 13:25:28.876006,2025-01-30 13:49:28.876006
547305,15,False,Any,2025-01-30 01:51:31.026056,2025-01-30 00:51:31.026056,2025-01-30 02:02:31.026056
88711,139,False,Manage,2025-01-30 09:05:55.984567,2025-01-30 08:55:55.984567,2025-01-30 09:14:55.984567
750408,73,False,Any,2025-01-30 07:42:30.087317,2025-01-30 06:56:30.087317,2025-01-30 08:05:30.087317
138394,128,False,Floor,2025-01-30 00:06:35.544440,2025-01-29 23:34:35.544440,2025-01-30 00:32:35.544440
741087,71,False,Recognize,2025-01-30 02:01:24.205052,2025-01-30 01:01:24.205052,2025-01-30 02:12:24.205052
704007,86,False,Why,2025-01-29 21:54:18.635609,2025-01-29 21:42:18.635609,2025-01-29 22:23:18.635609
23564,130,False,Brother,2025-01-30 12:30:10.897387,2025-01-30 11:52:10.897387,2025-01-30 12:35:10.897387
299135,47,False,Color,2025-01-30 18:11:15.611933,2025-01-30 17:53:15.611933,2025-01-30 18:20:15.611933
999240,180,False,Force,2025-01-30 15:15:10.163702,2025-01-30 14:29:10.163702,2025-01-30 15:18:10.163702
227642,11,False,Floor,2025-01-30 04:52:33.310740,2025-01-30 04:20:33.310740,2025-01-30 05:10:33.310740
232902,18,False,Color,2025-01-30 10:58:55.052134,2025-01-30 10:29:55.052134,2025-01-30 11:07:55.052134
718052,83,False,Happen,2025-01-29 22:23:49.050648,2025-01-29 22:04:49.050648,2025-01-29 22:33:49.050648
51152,46,True,Force,2025-01-30 09:58:06.208997,2025-01-30 09:03:06.208997,2025-01-30 10:01:06.208997
692601,10,False,Story,2025-01-30 13:30:55.573223,2025-01-30 13:06:55.573223,2025-01-30 13:57:55.573223
607504,79,True,Why,2025-01-30 11:15:04.075083,2025-01-30 10:47:04.075083,2025-01-30 11:27:04.075083
187692,110,False,Free,2025-01-30 01:18:42.581671,2025-01-30 00:40:42.581671,2025-01-30 01:38:42.581671
42616,15,False,Training,2025-01-30 00:59:44.524119,2025-01-30 00:15:44.524119,2025-01-30 01:11:44.524119
93331,185,False,Floor,2025-01-30 04:46:30.794281,2025-01-30 04:29:30.794281,2025-01-30 05:14:30.794281
942362,27,False,Other,2025-01-30 03:31:22.204433,2025-01-30 02:40:22.204433,2025-01-30 03:53:22.204433
351842,4,False,Color,2025-01-30 13:59:50.723500,2025-01-30 13:14:50.723500,2025-01-30 14:00:50.723500
554775,109,False,She,2025-01-30 17:41:42.180267,2025-01-30 16:57:42.180267,2025-01-30 17:47:42.180267
924644,6,False,Allow,2025-01-30 10:48:04.941642,2025-01-30 09:50:04.941642,2025-01-30 10:53:04.941642
111030,157,False,Happen,2025-01-30 08:44:46.488845,2025-01-30 07:46:46.488845,2025-01-30 08:47:46.488845
496887,169,False,Manage,2025-01-29 22:10:21.484029,2025-01-29 21:18:21.484029,2025-01-29 22:20:21.484029
325746,83,False,Why,2025-01-29 22:14:37.845829,2025-01-29 22:13:37.845829,2025-01-29 22:42:37.845829
733273,132,True,Happen,2025-01-29 19:50:14.504423,2025-01-29 19:03:14.504423,2025-01-29 20:07:14.504423
958520,14,False,Why,2025-01-30 02:29:21.848871,2025-01-30 01:47:21.848871,2025-01-30 02:36:21.848871
437951,153,False,Other,2025-01-29 21:25:15.498650,2025-01-29 21:04:15.498650,2025-01-29 21:30:15.498650
766693,104,False,She,2025-01-30 17:13:16.750428,2025-01-30 17:07:16.750428,2025-01-30 17:29:16.750428
399761,50,True,Mrs,2025-01-30 05:50:53.174106,2025-01-30 05:05:53.174106,2025-01-30 05:55:53.174106
590837,146,True,Mrs,2025-01-30 17:51:13.629068,2025-01-30 17:26:13.629068,2025-01-30 18:10:13.629068
733016,78,False,Other,2025-01-29 22:30:20.922809,2025-01-29 21:54:20.922809,2025-01-29 22:57:20.922809
934302,197,False,Any,2025-01-30 16:13:51.380643,2025-01-30 16:01:51.380643,2025-01-30 16:41:51.380643
830470,110,True,Why,2025-01-30 00:10:55.781503,2025-01-29 23:10:55.781503,2025-01-30 00:28:55.781503
597553,194,False,Why,2025-01-30 15:23:08.460525,2025-01-30 15:07:08.460525,2025-01-30 15:41:08.460525
108791,46,False,Allow,2025-01-29 21:42:46.061203,2025-01-29 21:09:46.061203,2025-01-29 21:57:46.061203
212187,31,False,Happen,2025-01-29 20:50:57.117909,2025-01-29 20:22:57.117909,2025-01-29 21:06:57.117909
523367,50,True,Police,2025-01-30 17:55:37.447535,2025-01-30 16:55:37.447535,2025-01-30 18:09:37.447535
143977,181,True,Mrs,2025-01-30 07:52:58.356035,2025-01-30 07:35:58.356035,2025-01-30 08:14:58.356035
483742,101,False,Force,2025-01-30 02:02:19.040488,2025-01-30 01:10:19.040488,2025-01-30 02:29:19.040488
983154,142,True,Story,2025-01-30 08:10:43.583632,2025-01-30 07:25:43.583632,2025-01-30 08:14:43.583632
6336,127,False,Why,2025-01-30 15:58:59.908411,2025-01-30 15:36:59.908411,2025-01-30 16:16:59.908411
620270,192,False,Create,2025-01-30 06:25:56.518196,2025-01-30 05:56:56.518196,2025-01-30 06:42:56.518196
849166,91,False,Allow,2025-01-29 19:51:54.133181,2025-01-29 19:23:54.133181,2025-01-29 20:04:54.133181
480194,49,False,Happen,2025-01-30 08:15:50.125025,2025-01-30 08:10:50.125025,2025-01-30 08:32:50.125025
815051,144,False,Create,2025-01-30 00:01:52.732137,2025-01-29 23:08:52.732137,2025-01-30 00:29:52.732137
927410,37,False,Free,2025-01-30 04:03:34.384212,2025-01-30 03:36:34.384212,2025-01-30 04:31:34.384212
377938,102,False,Force,2025-01-30 07:06:49.687806,2025-01-30 06:58:49.687806,2025-01-30 07:34:49.687806
157789,198,False,Color,2025-01-30 07:04:23.455680,2025-01-30 06:47:23.455680,2025-01-30 07:11:23.455680
286447,94,True,Floor,2025-01-30 02:13:28.941986,2025-01-30 01:53:28.941986,2025-01-30 02:31:28.941986
718687,35,False,Story,2025-01-29 21:52:08.713222,2025-01-29 21:16:08.713222,2025-01-29 22:10:08.713222
538882,28,False,Mrs,2025-01-30 16:30:15.082928,2025-01-30 16:15:15.082928,2025-01-30 16:36:15.082928
164923,8,False,Force,2025-01-29 21:01:15.515084,2025-01-29 20:43:15.515084,2025-01-29 21:03:15.515084
629421,55,False,Almost,2025-01-30 12:00:08.349461,2025-01-30 11:13:08.349461,2025-01-30 12:10:08.349461
899696,82,False,Other,2025-01-30 08:11:27.312036,2025-01-30 07:26:27.312036,2025-01-30 08:29:27.312036
956297,34,True,Mrs,2025-01-29 21:20:49.090394,2025-01-29 20:53:49.090394,2025-01-29 21:30:49.090394
843393,120,False,Happen,2025-01-30 03:56:52.104115,2025-01-30 03:45:52.104115,2025-01-30 04:17:52.104115
140576,135,True,She,2025-01-30 04:58:34.795079,2025-01-30 04:44:34.795079,2025-01-30 05:11:34.795079
453034,177,False,Recognize,2025-01-30 02:25:15.159374,2025-01-30 01:44:15.159374,2025-01-30 02:48:15.159374
75209,112,False,Almost,2025-01-30 04:55:47.858328,2025-01-30 04:14:47.858328,2025-01-30 05:04:47.858328
943422,79,False,Brother,2025-01-30 07:41:13.512182,2025-01-30 07:04:13.512182,2025-01-30 08:09:13.512182
215873,137,False,Happen,2025-01-30 15:05:43.640460,2025-01-30 14:56:43.640460,2025-01-30 15:07:43.640460
961242,37,False,Any,2025-01-30 02:47:46.661705,2025-01-30 02:28:46.661705,2025-01-30 02:58:46.661705
106399,39,False,Force,2025-01-30 18:46:25.684517,2025-01-30 17:52:25.684517,2025-01-30 19:14:25.684517
378417,142,False,Happen,2025-01-30 12:21:49.517195,2025-01-30 11:43:49.517195,2025-01-30 12:36:49.517195
483177,108,False,Floor,2025-01-30 12:37:37.653774,2025-01-30 12:23:37.653774,2025-01-30 13:07:37.653774
977591,49,True,Allow,2025-01-30 18:59:59.724026,2025-01-30 18:21:59.724026,2025-01-30 19:22:59.724026
421124,31,False,Almost,2025-01-30 04:57:24.666368,2025-01-30 04:47:24.666368,2025-01-30 05:07:24.666368
891156,22,False,Almost,2025-01-30 02:27:05.484867,2025-01-30 01:33:05.484867,2025-01-30 02:43:05.484867
40591,90,False,Police,2025-01-30 05:35:31.050264,2025-01-30 04:41:31.050264,2025-01-30 05:46:31.050264
800484,43,False,Brother,2025-01-30 13:47:24.248200,2025-01-30 13:45:24.248200,2025-01-30 14:04:24.248200
360840,174,False,Mrs,2025-01-30 08:15:34.015453,2025-01-30 08:02:34.015453,2025-01-30 08:38:34.015453
826679,155,False,Mrs,2025-01-30 13:03:12.231807,2025-01-30 12:10:12.231807,2025-01-30 13:26:12.231807
967558,96,False,Any,2025-01-29 23:16:33.080414,2025-01-29 23:11:33.080414,2025-01-29 23:46:33.080414
618133,69,False,Mrs,2025-01-30 02:06:42.029191,2025-01-30 01:34:42.029191,2025-01-30 02:30:42.029191
140118,173,False,Floor,2025-01-29 22:41:48.831265,2025-01-29 22:26:48.831265,2025-01-29 23:11:48.831265
358565,45,False,Training,2025-01-29 22:09:03.742945,2025-01-29 21:32:03.742945,2025-01-29 22:33:03.742945
785316,43,True,Manage,2025-01-30 00:12:17.233730,2025-01-29 23:23:17.233730,2025-01-30 00:24:17.233730
853391,13,False,Any,2025-01-30 10:03:29.390506,2025-01-30 09:39:29.390506,2025-01-30 10:33:29.390506
107784,160,False,Color,2025-01-29 22:21:33.860397,2025-01-29 21:27:33.860397,2025-01-29 22:48:33.860397
559398,20,True,Happen,2025-01-30 14:44:21.720133,2025-01-30 14:39:21.720133,2025-01-30 14:56:21.720133
535393,176,False,Manage,2025-01-30 14:06:42.443764,2025-01-30 13:44:42.443764,2025-01-30 14:07:42.443764
143132,61,False,Mrs,2025-01-30 12:08:21.919480,2025-01-30 11:20:21.919480,2025-01-30 12:21:21.919480
750318,146,True,Color,2025-01-30 04:48:33.928826,2025-01-30 03:51:33.928826,2025-01-30 04:57:33.928826
250670,168,False,Simple,2025-01-30 13:03:19.307386,2025-01-30 12:48:19.307386,2025-01-30 13:09:19.307386
325972,194,False,Story,2025-01-30 06:32:28.331960,2025-01-30 06:20:28.331960,2025-01-30 06:53:28.331960
202213,69,False,Create,2025-01-29 23:26:32.133321,2025-01-29 22:59:32.133321,2025-01-29 23:50:32.133321
980378,89,False,Any,2025-01-30 11:31:42.010067,2025-01-30 11:28:42.010067,2025-01-30 11:37:42.010067
249702,137,True,Mrs,2025-01-30 04:23:34.660390,2025-01-30 04:10:34.660390,2025-01-30 04:34:34.660390
637416,102,False,Police,2025-01-30 05:13:42.929921,2025-01-30 04:48:42.929921,2025-01-30 05:18:42.929921
363706,44,False,Training,2025-01-30 04:10:09.246125,2025-01-30 03:14:09.246125,2025-01-30 04:23:09.246125
268059,163,False,Mrs,2025-01-30 08:10:08.093004,2025-01-30 07:32:08.093004,2025-01-30 08:24:08.093004
949059,33,False,Any,2025-01-30 11:13:38.184269,2025-01-30 10:35:38.184269,2025-01-30 11:31:38.184269
844660,159,False,Force,2025-01-30 08:25:26.450970,2025-01-30 07:41:26.450970,2025-01-30 08:53:26.450970
586568,150,True,Recognize,2025-01-30 16:34:55.459852,2025-01-30 16:25:55.459852,2025-01-30 16:37:55.459852
972110,174,False,Mrs,2025-01-30 05:39:43.746185,2025-01-30 05:26:43.746185,2025-01-30 05:50:43.746185
759280,19,False,Color,2025-01-29 21:42:22.186463,2025-01-29 21:06:22.186463,2025-01-29 21:47:22.186463
603083,114,False,Manage,2025-01-30 13:07:19.959080,2025-01-30 12:35:19.959080,2025-01-30 13:13:19.959080
333482,118,False,Manage,2025-01-30 17:21:56.967613,2025-01-30 16:43:56.967613,2025-01-30 17:35:56.967613
810048,43,False,Create,2025-01-30 02:25:16.392803,2025-01-30 02:11:16.392803,2025-01-30 02:28:16.392803
145997,117,False,Create,2025-01-30 18:19:31.544461,2025-01-30 17:38:31.544461,2025-01-30 18:39:31.544461
276326,26,False,Manage,2025-01-30 18:08:16.549445,2025-01-30 17:47:16.549445,2025-01-30 18:37:16.549445
614470,62,False,Why,2025-01-30 02:03:32.589422,2025-01-30 01:35:32.589422,2025-01-30 02:04:32.589422
400991,66,False,Police,2025-01-30 09:46:31.241156,2025-01-30 08:47:31.241156,2025-01-30 10:14:31.241156
73919,51,False,Police,2025-01-30 17:44:11.231818,2025-01-30 16:53:11.231818,2025-01-30 18:11:11.231818
867462,141,False,Floor,2025-01-30 03:24:58.431387,2025-01-30 02:47:58.431387,2025-01-30 03:50:58.431387
977899,98,False,Floor,2025-01-30 19:02:07.651113,2025-01-30 18:08:07.651113,2025-01-30 19:07:07.651113
970127,193,False,Any,2025-01-29 20:06:05.103513,2025-01-29 19:07:05.103513,2025-01-29 20:11:05.103513
853913,6,False,Mrs,2025-01-30 17:27:58.957972,2025-01-30 17:08:58.957972,2025-01-30 17:43:58.957972
783804,41,False,Happen,2025-01-30 13:09:07.799317,2025-01-30 12:30:07.799317,2025-01-30 13:38:07.799317
915532,46,False,Create,2025-01-30 05:01:23.796577,2025-01-30 04:37:23.796577,2025-01-30 05:17:23.796577
337979,117,False,Brother,2025-01-30 08:23:57.080448,2025-01-30 07:44:57.080448,2025-01-30 08:38:57.080448
886057,78,False,Happen,2025-01-29 22:16:38.188381,2025-01-29 21:56:38.188381,2025-01-29 22:38:38.188381
327645,70,False,Any,2025-01-30 11:04:32.061285,2025-01-30 10:27:32.061285,2025-01-30 11:22:32.061285
401253,113,False,Brother,2025-01-30 00:51:10.838443,2025-01-29 23:53:10.838443,2025-01-30 00:57:10.838443
955130,48,True,Training,2025-01-29 19:10:42.610868,2025-01-29 18:38:42.610868,2025-01-29 19:36:42.610868
861315,23,False,Free,2025-01-30 12:09:00.426579,2025-01-30 11:30:00.426579,2025-01-30 12:38:00.426579
224459,27,False,Training,2025-01-30 08:43:48.049549,2025-01-30 08:23:48.049549,2025-01-30 08:57:48.049549
586820,116,True,Mrs,2025-01-30 03:55:43.991905,2025-01-30 03:08:43.991905,2025-01-30 04:18:43.991905
847477,138,False,She,2025-01-29 23:12:20.464147,2025-01-29 22:24:20.464147,2025-01-29 23:20:20.464147
